original_source_line,new_release_line,multiplicity,permutation_source_to_release
26784,27045,16,0;1;4;3;2
26785,10046,16,0;4;3;1;2
26786,9920,16,0;4;2;1;3
26787,9923,16,0;4;1;2;3
26788,16092,16,0;4;3;2;1
26789,9927,16,0;4;1;3;2
26790,9928,16,0;4;1;3;2
26791,13271,16,0;4;2;1;3
26792,9262,16,0;4;2;3;1
26793,17332,16,0;4;3;1;2
26794,6803,16,0;4;3;2;1
26795,16032,16,0;4;3;1;2
26796,15127,16,0;4;1;3;2
26797,20356,16,0;4;1;3;2
26798,12760,16,0;4;3;2;1
26799,7432,16,0;3;4;1;2
26800,12558,16,0;4;3;1;2
26801,21611,16,0;4;3;1;2
26802,15126,16,0;3;4;1;2
26803,9989,16,0;4;3;2;1
26804,9991,16,0;4;3;1;2
26805,9992,16,0;4;3;1;2
26806,9997,16,0;4;3;1;2
26807,12707,16,0;3;4;1;2
26808,9993,16,0;4;3;1;2
26809,9994,16,0;4;3;1;2
26810,9998,16,0;4;3;1;2
26811,18787,16,0;4;3;1;2
26812,15046,16,0;4;3;2;1
26813,18819,16,0;4;3;1;2
26814,9913,16,0;4;3;2;1
26815,15248,16,0;4;3;1;2
26816,9965,16,0;4;3;2;1
26817,12552,16,0;3;4;1;2
26818,12624,16,0;4;3;1;2
26819,20371,16,0;4;3;1;2
26820,16008,16,0;4;3;1;2
26821,9921,16,0;4;1;2;3
26822,9284,16,0;4;3;1;2
26823,9227,16,0;4;3;2;1
26824,9273,16,0;3;4;2;1
26825,16378,16,0;3;4;1;2
26826,12420,16,0;1;3;2;4
26827,14913,16,0;2;1;4;3
26828,17715,16,0;4;3;1;2
26829,19975,16,0;4;1;3;2
26830,17496,16,0;4;1;3;2
26831,17201,16,0;1;2;4;3
26832,22661,16,0;4;1;2;3
26833,17707,16,0;3;2;1;4
26834,27327,16,0;3;4;1;2
26835,19794,16,0;1;3;2;4
26836,20489,16,0;1;2;3;4
26837,15726,16,0;4;3;1;2
26838,12407,16,0;4;3;1;2
26839,20022,16,0;4;2;1;3
26840,10965,16,0;4;2;1;3
26841,17718,16,0;4;3;2;1
26842,19973,16,0;4;3;2;1
26843,12410,16,0;3;2;4;1
26844,21711,16,0;1;4;3;2
26845,17034,16,0;4;3;2;1
26846,12540,16,0;4;2;3;1
26847,21492,16,0;2;1;3;4
26848,14770,16,0;3;2;1;4
26849,23483,16,0;3;2;1;4
26850,27367,16,0;4;1;2;3
26851,27386,16,0;3;1;2;4
26852,22514,16,0;4;3;2;1
26853,22360,16,0;1;2;3;4
26854,22361,16,0;1;2;3;4
26855,22456,16,0;1;4;3;2
26856,12483,16,0;4;2;3;1
26857,13227,16,0;4;3;1;2
26858,22517,16,0;1;3;4;2
26859,14323,16,0;4;2;1;3
26860,25304,16,0;4;1;2;3
26861,17041,16,0;3;4;1;2
26862,16271,16,0;4;2;3;1
26863,6777,16,0;4;3;2;1
26864,16222,16,0;3;4;1;2
26865,16274,16,0;4;1;3;2
26866,12983,16,0;3;2;4;1
26867,25114,16,0;4;2;3;1
26868,10737,16,0;4;2;3;1
26869,23520,16,0;1;3;2;4
26870,21724,16,0;4;2;1;3
26871,23549,16,0;1;4;2;3
26872,14979,16,0;4;3;1;2
26873,21801,16,0;4;3;1;2
26874,23285,16,0;1;4;3;2
26875,23499,16,0;1;4;3;2
26876,23584,16,0;1;4;3;2
26877,23309,16,0;1;4;3;2
26878,18872,16,0;4;1;3;2
26879,24544,16,0;2;1;4;3
26880,23569,16,0;1;4;3;2
26881,11537,16,0;4;3;1;2
26882,15822,16,0;3;4;1;2
26883,16382,16,0;4;1;2;3
26884,11570,16,0;4;3;2;1
26885,23319,16,0;1;4;2;3
26886,24070,16,0;1;3;4;2
26887,15943,16,0;4;2;3;1
26888,24225,16,0;3;1;2;4
26889,24123,16,0;2;4;1;3
26890,8005,16,0;4;3;2;1
26891,24278,16,0;1;4;2;3
26892,13014,16,0;4;2;3;1
26893,7142,16,0;3;2;4;1
26894,14212,16,0;4;3;2;1
26895,24165,16,0;1;4;3;2
26896,24605,16,0;1;4;2;3
26897,7670,16,0;4;2;3;1
26898,24249,16,0;1;4;3;2
26899,16336,16,0;3;1;2;4
26900,24256,16,0;1;4;3;2
26901,18645,16,0;2;4;1;3
26902,25348,16,0;4;1;2;3
26903,13995,16,0;2;3;1;4
26904,25147,16,0;1;2;4;3
26905,25363,16,0;1;2;3;4
26906,22526,16,0;4;1;2;3
26907,25349,16,0;1;2;4;3
26908,10748,16,0;4;3;1;2
26909,25141,16,0;1;4;2;3
26910,15722,16,0;4;2;3;1
26911,11350,16,0;4;3;2;1
26912,25307,16,0;1;4;3;2
26913,6620,16,0;4;2;3;1
26914,15708,16,0;4;2;3;1
26915,21264,16,0;4;2;3;1
26916,26980,16,0;4;2;3;1
26917,26979,16,0;4;3;2;1
26918,26978,16,0;4;2;3;1
26919,26977,16,0;4;3;2;1
26920,26976,16,0;4;3;2;1
26921,14252,16,0;4;3;1;2
26922,14187,16,0;4;2;1;3
26923,25351,16,0;1;4;3;2
26924,10942,16,0;4;3;1;2
26925,16459,16,0;4;3;1;2
26926,12369,16,0;4;2;3;1
26927,16219,16,0;4;2;1;3
26928,27097,16,0;4;1;3;2
26929,20589,16,0;4;3;1;2
26930,22455,16,0;4;2;1;3
26931,10629,16,0;4;2;3;1
26932,27093,16,0;4;1;3;2
26933,7068,16,0;4;3;2;1
26934,25399,16,0;1;4;3;2
26935,14214,16,0;4;3;2;1
26936,25811,16,0;1;2;4;3
26937,21269,16,0;3;2;1;4
26938,24446,16,0;4;1;3;2
26939,11434,16,0;4;3;2;1
26940,10767,16,0;4;2;1;3
26941,25784,16,0;1;4;3;2
26942,25791,16,0;1;4;3;2
26943,16256,16,0;3;4;2;1
26944,15862,16,0;4;2;3;1
26945,25417,16,0;4;3;1;2
26946,7108,16,0;4;3;2;1
26947,13217,16,0;4;3;1;2
26948,14900,16,0;4;3;2;1
26949,11431,16,0;4;3;1;2
26950,21391,16,0;2;3;1;4
26951,19062,16,0;4;2;3;1
26952,25869,16,0;1;4;3;2
26953,14787,16,0;4;2;3;1
26954,17702,16,0;3;1;2;4
26955,26456,16,0;1;2;4;3
26956,14947,16,0;4;3;1;2
26957,18555,16,0;3;2;1;4
26958,26693,16,0;1;2;3;4
26959,7198,16,0;4;3;2;1
26960,12399,16,0;4;3;2;1
26961,24209,16,0;4;3;2;1
26962,10602,16,0;4;2;3;1
26963,8221,16,0;4;3;2;1
26964,26652,16,0;1;3;4;2
26965,17690,16,0;4;3;2;1
26966,25132,16,0;4;3;1;2
26967,26680,16,0;1;4;2;3
26968,16268,16,0;3;4;2;1
26969,10679,16,0;4;3;2;1
26970,18638,16,0;4;3;2;1
26971,22595,16,0;4;3;2;1
26972,13983,16,0;2;3;4;1
26973,16249,16,0;4;2;1;3
26974,17889,16,0;3;4;1;2
26975,16231,16,0;3;4;2;1
26976,12376,16,0;4;3;1;2
26977,26481,16,0;1;4;2;3
26978,27000,16,0;2;1;4;3
26979,17783,16,0;3;1;4;2
26980,14782,16,0;4;3;2;1
26981,12669,16,0;4;3;2;1
26982,27102,16,0;1;2;3;4
26983,26658,16,0;1;4;2;3
26984,27333,16,0;4;1;3;2
26985,23370,16,0;3;1;4;2
26986,22604,16,0;3;1;4;2
26987,18650,16,0;4;2;1;3
26988,27307,16,0;1;2;3;4
26989,20131,16,0;4;3;1;2
26990,12989,16,0;4;3;2;1
26991,20479,16,0;4;3;2;1
26992,8024,16,0;4;2;3;1
26993,10867,16,0;4;3;1;2
26994,27289,16,0;1;3;4;2
26995,27288,16,0;1;4;3;2
26996,27287,16,0;1;4;3;2
26997,27286,16,0;1;3;4;2
26998,27285,16,0;1;4;3;2
26999,27284,16,0;1;3;4;2
27000,14645,16,0;4;3;1;2
27001,10923,16,0;4;3;2;1
27002,21585,16,0;4;1;3;2
27003,27295,16,0;1;4;3;2
27004,22594,16,0;2;4;3;1
27005,11316,16,0;3;4;2;1
27006,21772,16,0;4;1;2;3
27007,15889,16,0;3;1;4;2
27008,24652,16,0;4;3;1;2
27009,20633,16,0;4;3;1;2
27010,21411,16,0;3;4;1;2
27011,11463,16,0;3;4;2;1
27012,10680,16,0;4;3;2;1
27013,18639,16,0;4;3;2;1
27014,22596,16,0;4;3;2;1
27015,23607,16,0;4;1;2;3
27016,13056,16,0;4;2;1;3
27017,12494,16,0;4;2;1;3
27018,8090,16,0;4;3;2;1
27019,13047,16,0;4;3;2;1
27020,18552,16,0;2;4;3;1
27021,7994,16,0;4;3;2;1
27022,7138,16,0;4;2;1;3
27023,23476,16,0;3;4;2;1
27024,22247,16,0;4;1;3;2
27025,16432,16,0;4;2;3;1
27026,27380,16,0;1;2;3;4
27027,10874,16,0;4;2;3;1
27028,27334,16,0;1;4;3;2
27029,13929,16,0;4;3;2;1
27030,24047,16,0;4;2;3;1
27031,23509,16,0;4;3;1;2
27032,24568,16,0;4;1;3;2
27033,22711,16,0;4;1;2;3
27034,27360,16,0;1;4;2;3
27035,14921,16,0;4;3;2;1
27036,14050,16,0;4;3;2;1
27037,8021,16,0;3;4;2;1
27038,7998,16,0;3;4;2;1
27039,8110,16,0;4;2;3;1
27040,19734,16,0;3;2;1;4
27041,20581,16,0;4;1;3;2
27042,27070,16,0;1;4;3;2
27043,27319,16,0;1;4;3;2
27044,6695,16,0;4;3;2;1
27045,7468,16,0;4;3;2;1
27046,21780,16,0;4;3;1;2
27047,27369,16,0;1;4;3;2
27048,17737,16,0;4;3;1;2
27049,15021,16,0;4;3;1;2
27050,23297,16,0;2;1;4;3
27051,7619,16,0;4;3;2;1
27052,18672,16,0;3;1;4;2
27053,15986,16,0;4;3;2;1
27054,10793,16,0;4;3;1;2
27055,16016,16,0;4;1;3;2
27056,14941,16,0;4;3;2;1
27057,11403,16,0;4;1;3;2
27058,16450,16,0;4;1;3;2
27059,27385,16,0;1;2;4;3
27060,22671,16,0;4;1;2;3
27061,23314,16,0;4;1;3;2
27062,23574,16,0;4;1;2;3
27063,14912,16,0;4;3;2;1
27064,10771,16,0;4;3;2;1
27065,21389,16,0;3;1;2;4
27066,16410,16,0;3;1;4;2
27067,14103,16,0;4;1;3;2
27068,14858,16,0;4;3;1;2
27069,12525,16,0;4;3;1;2
27070,10816,16,0;4;3;2;1
27071,14909,16,0;4;1;3;2
27072,16267,16,0;4;1;3;2
27073,16243,16,0;4;1;2;3
27074,10909,16,0;4;3;2;1
27075,16387,16,0;4;3;1;2
27076,15824,16,0;4;3;1;2
27077,6796,16,0;4;3;2;1
27078,20530,16,0;3;4;1;2
27079,16297,16,0;4;1;2;3
27080,7211,16,0;4;3;2;1
27081,15969,16,0;4;1;2;3
27082,10832,16,0;4;3;2;1
27083,12456,16,0;4;2;3;1
27084,15977,16,0;4;3;1;2
27085,20026,16,0;4;2;1;3
27086,18976,16,0;2;3;1;4
27087,16318,16,0;4;3;1;2
27088,13171,16,0;3;4;2;1
27089,20492,16,0;3;2;1;4
27090,19135,16,0;4;3;1;2
27091,19037,16,0;4;3;1;2
27092,17517,16,0;3;1;4;2
27093,20634,16,0;4;3;1;2
27094,14200,16,0;4;2;3;1
27095,19126,16,0;4;1;3;2
27096,21778,16,0;4;1;2;3
27097,13946,16,0;4;2;1;3
27098,14830,16,0;3;4;1;2
27099,21414,16,0;4;1;3;2
27100,20246,16,0;4;2;1;3
27101,15927,16,0;2;4;1;3
27102,14254,16,0;4;3;2;1
27103,7170,16,0;4;2;3;1
27104,8058,16,0;4;2;3;1
27105,14257,16,0;4;3;2;1
27106,14415,16,0;4;3;1;2
27107,8009,16,0;4;2;3;1
27108,12534,16,0;4;3;2;1
27109,13013,16,0;2;4;3;1
27110,12434,16,0;4;3;2;1
27111,21388,16,0;4;1;3;2
27112,7281,16,0;2;3;4;1
27113,17731,16,0;2;3;4;1
27114,7818,16,0;4;3;1;2
27115,11579,16,0;4;3;1;2
27116,13142,16,0;4;3;2;1
27117,21735,16,0;4;1;3;2
27118,21378,16,0;4;3;1;2
27119,15900,16,0;2;4;1;3
27120,15689,16,0;3;4;2;1
27121,14233,16,0;2;4;3;1
27122,20684,16,0;4;3;1;2
27123,17829,16,0;4;3;1;2
27124,7133,16,0;2;3;4;1
27125,11588,16,0;3;4;2;1
27126,21717,16,0;2;1;4;3
27127,13966,16,0;3;4;1;2
27128,6656,16,0;4;3;2;1
27129,13236,16,0;4;3;1;2
27130,11560,16,0;4;3;1;2
27131,14996,16,0;4;3;1;2
27132,18635,16,0;3;4;2;1
27133,10407,16,0;4;2;3;1
27134,16284,16,0;3;4;1;2
27135,25318,16,0;3;4;1;2
27136,26971,16,0;4;3;1;2
27137,17186,16,0;4;3;2;1
27138,21720,16,0;3;4;1;2
27139,14765,16,0;3;4;2;1
27140,7106,16,0;3;4;2;1
27141,10376,16,0;4;3;2;1
27142,22254,16,0;4;3;2;1
27143,17230,16,0;4;3;2;1
27144,20047,16,0;3;4;1;2
27145,20511,16,0;4;2;1;3
27146,23635,16,0;4;3;1;2
27147,25979,16,0;4;3;2;1
27148,17223,16,0;4;3;2;1
27149,17249,16,0;4;3;2;1
27150,19729,16,0;4;2;3;1
27151,19730,16,0;4;2;3;1
27152,8112,16,0;1;2;3;4
27153,9675,16,0;1;3;4;2
27154,11293,16,0;1;4;3;2
27155,14798,16,0;2;1;4;3
27156,25251,16,0;3;1;2;4
27157,20160,16,0;1;4;2;3
27158,9100,16,0;4;3;2;1
27159,22251,16,0;2;3;1;4
27160,9811,16,0;4;3;1;2
27161,9552,16,0;2;3;4;1
27162,7730,16,0;4;3;1;2
27163,18743,16,0;4;1;2;3
27164,8892,16,0;4;3;2;1
27165,9852,16,0;3;4;2;1
27166,9647,16,0;4;2;3;1
27167,9603,16,0;4;3;2;1
27168,9597,16,0;4;3;2;1
27169,9130,16,0;4;3;2;1
27170,9761,16,0;4;2;3;1
27171,9088,16,0;4;2;3;1
27172,26047,16,0;1;2;4;3
27173,26059,16,0;1;3;2;4
27174,12459,16,0;3;4;1;2
27175,9052,16,0;4;3;2;1
27176,26009,16,0;1;4;2;3
27177,9184,16,0;4;3;1;2
27178,26457,16,0;1;2;4;3
27179,6728,16,0;4;3;2;1
27180,18965,16,0;3;4;2;1
27181,26472,16,0;1;4;3;2
27182,26973,16,0;1;2;3;4
27183,26972,16,0;1;4;3;2
27184,27120,16,0;1;3;4;2
27185,27095,16,0;1;4;3;2
27186,27283,16,0;1;3;4;2
27187,9742,16,0;3;4;1;2
27188,27296,16,0;1;4;3;2
27189,14763,16,0;4;3;1;2
27190,9141,16,0;4;3;2;1
27191,9657,16,0;2;4;1;3
27192,7629,16,0;4;2;3;1
27193,9670,16,0;2;4;1;3
27194,14035,16,0;4;3;1;2
27195,12693,16,0;4;3;1;2
27196,9572,16,0;4;3;2;1
27197,9576,16,0;4;3;1;2
27198,9765,16,0;4;2;3;1
27199,13126,16,0;4;3;1;2
27200,7701,16,0;3;4;2;1
27201,7505,16,0;4;3;2;1
27202,12386,16,0;4;1;3;2
27203,18620,16,0;3;1;4;2
27204,22696,16,0;4;1;3;2
27205,9666,16,0;4;1;3;2
27206,27213,16,0;1;4;3;2
27207,12977,16,0;4;3;1;2
27208,9635,16,0;4;3;2;1
27209,13903,16,0;4;2;3;1
27210,15749,16,0;4;2;3;1
27211,17899,16,0;4;2;1;3
27212,9832,16,0;4;2;3;1
27213,17823,16,0;4;1;3;2
27214,14525,16,0;3;1;4;2
27215,7431,16,0;4;3;2;1
27216,9162,16,0;4;3;2;1
27217,7822,16,0;4;3;1;2
27218,7507,16,0;3;4;2;1
27219,9636,16,0;4;2;1;3
27220,8168,16,0;4;3;1;2
27221,9846,16,0;4;3;1;2
27222,9625,16,0;2;4;3;1
27223,9601,16,0;4;2;3;1
27224,16370,16,0;4;1;3;2
27225,9093,16,0;4;3;2;1
27226,11363,16,0;4;2;3;1
27227,22537,16,0;4;1;3;2
27228,8918,16,0;4;2;3;1
27229,6643,16,0;4;3;2;1
27230,7304,16,0;4;2;3;1
27231,13198,16,0;4;3;1;2
27232,14230,16,0;3;4;1;2
27233,9879,16,0;4;3;2;1
27234,9702,16,0;4;3;2;1
27235,9707,16,0;3;4;2;1
27236,17375,16,0;4;2;1;3
27237,9616,16,0;4;3;1;2
27238,8883,16,0;3;2;4;1
27239,9599,16,0;3;4;2;1
27240,19760,16,0;3;4;1;2
27241,9115,16,0;4;3;2;1
27242,9212,16,0;4;2;1;3
27243,9320,16,0;4;3;1;2
27244,14950,16,0;4;3;2;1
27245,9683,16,0;4;1;2;3
27246,8900,16,0;4;2;3;1
27247,9129,16,0;4;3;2;1
27248,9726,16,0;4;3;1;2
27249,27140,16,0;4;2;1;3
27250,6752,16,0;1;4;2;3
27251,6743,16,0;1;4;3;2
27252,7634,16,0;1;3;2;4
27253,10573,16,0;1;2;4;3
27254,11229,16,0;1;2;3;4
27255,10477,16,0;1;2;3;4
27256,11718,16,0;3;4;1;2
27257,14471,16,0;3;4;2;1
27258,15987,16,0;3;1;2;4
27259,17253,16,0;3;1;2;4
27260,17640,16,0;1;4;2;3
27261,10738,16,0;4;3;2;1
27262,14139,16,0;4;2;3;1
27263,11012,16,0;4;3;1;2
27264,20051,16,0;1;4;3;2
27265,12423,16,0;4;2;3;1
27266,21650,16,0;1;4;2;3
27267,20454,16,0;4;1;2;3
27268,21432,16,0;1;4;2;3
27269,23255,16,0;2;3;1;4
27270,14149,16,0;3;2;4;1
27271,16983,16,0;4;2;3;1
27272,23534,16,0;4;1;2;3
27273,18791,16,0;3;4;1;2
27274,14105,16,0;4;1;2;3
27275,7265,16,0;3;2;4;1
27276,16195,16,0;4;3;1;2
27277,12930,16,0;4;3;2;1
27278,22562,16,0;2;3;1;4
27279,23440,16,0;1;2;4;3
27280,23447,16,0;1;3;4;2
27281,17184,16,0;2;3;4;1
27282,18941,16,0;4;3;1;2
27283,15780,16,0;2;4;3;1
27284,12112,16,0;4;3;1;2
27285,12861,16,0;4;3;1;2
27286,23465,16,0;1;4;3;2
27287,15669,16,0;3;4;2;1
27288,12314,16,0;2;4;3;1
27289,23618,16,0;4;1;3;2
27290,12864,16,0;4;3;2;1
27291,14201,16,0;4;2;1;3
27292,16165,16,0;2;3;4;1
27293,11281,16,0;4;3;2;1
27294,22454,16,0;4;1;3;2
27295,15772,16,0;4;2;1;3
27296,6793,16,0;4;3;2;1
27297,25262,16,0;1;2;3;4
27298,8109,16,0;3;4;2;1
27299,25320,16,0;1;3;4;2
27300,17626,16,0;4;2;3;1
27301,17172,16,0;2;3;4;1
27302,25958,16,0;1;3;2;4
27303,12921,16,0;4;3;2;1
27304,24653,16,0;4;3;1;2
27305,20430,16,0;3;4;1;2
27306,14736,16,0;4;3;2;1
27307,25950,16,0;4;2;3;1
27308,17171,16,0;2;4;3;1
27309,6806,16,0;4;3;2;1
27310,7114,16,0;3;4;2;1
27311,18586,16,0;4;2;1;3
27312,19175,16,0;4;3;1;2
27313,14810,16,0;3;4;1;2
27314,23301,16,0;4;1;3;2
27315,10553,16,0;3;4;2;1
27316,26616,16,0;1;4;2;3
27317,27089,16,0;1;2;4;3
27318,27101,16,0;1;2;4;3
27319,15817,16,0;3;4;1;2
27320,27012,16,0;1;3;4;2
27321,22310,16,0;3;4;2;1
27322,27275,16,0;1;3;4;2
27323,20682,16,0;4;3;1;2
27324,25263,16,0;3;4;1;2
27325,12952,16,0;4;3;2;1
27326,26090,16,0;3;2;1;4
27327,6757,16,0;4;3;1;2
27328,7042,16,0;3;4;2;1
27329,12316,16,0;4;3;2;1
27330,27274,16,0;1;4;2;3
27331,15696,16,0;3;2;4;1
27332,18607,16,0;2;3;1;4
27333,17246,16,0;4;2;1;3
27334,19077,16,0;3;4;1;2
27335,15698,16,0;3;2;1;4
27336,22646,16,0;3;2;1;4
27337,20499,16,0;3;2;1;4
27338,7970,16,0;4;3;2;1
27339,10566,16,0;4;3;2;1
27340,8059,16,0;4;2;3;1
27341,12463,16,0;4;1;3;2
27342,12929,16,0;4;1;2;3
27343,12928,16,0;4;1;3;2
27344,12927,16,0;4;1;2;3
27345,20383,16,0;4;3;2;1
27346,12884,16,0;2;4;3;1
27347,15664,16,0;4;2;1;3
27348,13902,16,0;4;2;1;3
27349,11153,16,0;4;3;1;2
27350,14634,16,0;4;3;1;2
27351,22246,16,0;4;1;2;3
27352,19991,16,0;3;1;4;2
27353,23233,16,0;4;1;3;2
27354,20318,16,0;3;4;1;2
27355,10342,16,0;4;2;3;1
27356,7237,16,0;4;3;2;1
27357,8143,16,0;4;3;1;2
27358,18670,16,0;3;1;4;2
27359,17190,16,0;3;4;2;1
27360,16162,16,0;3;2;4;1
27361,22565,16,0;4;1;3;2
27362,11549,16,0;4;3;1;2
27363,7219,16,0;4;2;3;1
27364,7258,16,0;4;3;2;1
27365,12308,16,0;4;3;2;1
27366,12319,16,0;3;4;2;1
27367,12293,16,0;4;3;2;1
27368,10421,16,0;3;4;1;2
27369,12878,16,0;4;2;3;1
27370,14743,16,0;4;3;2;1
27371,12961,16,0;4;2;3;1
27372,18928,16,0;3;1;4;2
27373,7896,16,0;3;4;2;1
27374,15666,16,0;4;3;2;1
27375,12294,16,0;4;2;3;1
27376,10659,16,0;3;4;2;1
27377,12890,16,0;4;3;2;1
27378,14722,16,0;4;2;3;1
27379,14720,16,0;4;2;3;1
27380,10574,16,0;2;3;4;1
27381,23464,16,0;4;1;3;2
27382,10570,16,0;2;4;1;3
27383,6769,16,0;4;3;2;1
27384,17038,16,0;3;2;1;4
27385,10526,16,0;4;3;2;1
27386,10772,16,0;4;3;2;1
27387,12150,16,0;3;4;2;1
27388,12338,16,0;2;4;3;1
27389,16203,16,0;3;4;1;2
27390,12881,16,0;3;4;2;1
27391,11207,16,0;4;2;3;1
27392,22553,16,0;3;1;4;2
27393,13251,16,0;4;3;1;2
27394,14127,16,0;4;3;2;1
27395,23237,16,0;4;3;2;1
27396,17650,16,0;4;3;1;2
27397,15668,16,0;4;3;2;1
27398,18938,16,0;4;3;1;2
27399,10335,16,0;4;3;2;1
27400,18617,16,0;3;4;1;2
27401,17183,16,0;4;2;3;1
27402,14703,16,0;4;3;2;1
27403,12322,16,0;4;2;3;1
27404,15804,16,0;4;3;2;1
27405,9020,16,0;1;4;3;2
27406,10611,16,0;1;2;3;4
27407,11383,16,0;1;3;4;2
27408,14287,16,0;1;2;4;3
27409,16182,16,0;1;3;2;4
27410,9103,16,0;4;1;3;2
27411,6641,16,0;4;3;2;1
27412,21659,16,0;1;3;4;2
27413,9023,16,0;3;4;2;1
27414,9903,16,0;4;2;3;1
27415,7409,16,0;4;3;1;2
27416,8039,16,0;4;2;3;1
27417,9199,16,0;4;2;3;1
27418,9448,16,0;4;3;2;1
27419,9200,16,0;4;1;3;2
27420,17636,16,0;2;3;1;4
27421,27086,16,0;1;4;3;2
27422,17373,16,0;4;2;1;3
27423,14677,16,0;3;4;1;2
27424,6631,16,0;4;3;2;1
27425,8857,16,0;4;3;2;1
27426,9178,16,0;4;3;1;2
27427,10999,16,0;4;3;1;2
27428,9513,16,0;4;1;2;3
27429,9512,16,0;4;1;2;3
27430,9511,16,0;4;1;2;3
27431,9510,16,0;4;1;3;2
27432,9509,16,0;4;1;3;2
27433,25249,16,0;4;3;1;2
27434,8849,16,0;4;2;3;1
27435,9661,16,0;4;1;3;2
27436,7470,16,0;4;3;2;1
27437,21334,16,0;4;1;3;2
27438,9738,16,0;4;3;1;2
27439,20164,16,0;4;1;3;2
27440,7693,16,0;4;1;2;3
27441,7444,16,0;4;3;2;1
27442,9896,16,0;4;3;2;1
27443,9534,16,0;4;3;2;1
27444,9493,16,0;4;3;2;1
27445,15673,16,0;4;2;1;3
27446,9453,16,0;4;2;3;1
27447,7485,16,0;4;3;2;1
27448,10606,16,0;4;3;2;1
27449,9019,16,0;4;3;2;1
27450,21664,16,0;3;4;1;2
27451,14721,16,0;4;3;2;1
27452,10804,16,0;4;3;1;2
27453,9438,16,0;4;3;2;1
27454,8848,16,0;3;4;2;1
27455,8154,16,0;2;4;3;1
27456,16151,16,0;3;4;1;2
27457,26446,16,0;4;2;1;3
27458,7343,16,0;1;3;2;4
27459,9578,16,0;4;3;1;2
27460,9877,16,0;4;3;2;1
27461,2141,16,0;1;4;2;3
27462,2157,16,0;1;4;2;3
27463,1995,16,0;1;4;2;3
27464,2016,16,0;1;2;4;3
27465,1850,16,0;1;4;2;3
27466,1878,16,0;1;2;4;3
27467,2389,16,0;1;4;2;3
27468,1686,16,0;1;2;4;3
27469,1723,16,0;1;4;2;3
27470,2292,16,0;1;4;2;3
27471,2481,16,0;1;4;2;3
27472,1500,16,0;1;2;4;3
27473,1539,16,0;1;2;4;3
27474,2184,16,0;1;4;2;3
27475,2411,16,0;1;2;4;3
27476,1297,16,0;1;2;4;3
27477,1346,16,0;1;4;2;3
27478,2051,16,0;1;2;4;3
27479,2323,16,0;1;4;2;3
27480,1911,16,0;1;4;2;3
27481,2217,16,0;1;2;4;3
27482,853,16,0;1;4;2;3
27483,908,16,0;1;4;2;3
27484,1759,16,0;1;4;2;3
27485,2086,16,0;1;4;2;3
27486,876,16,0;1;4;2;3
27487,909,16,0;1;4;2;3
27488,910,16,0;1;2;4;3
27489,947,16,0;1;4;2;3
27490,948,16,0;1;2;4;3
27491,961,16,0;1;2;4;3
27492,962,16,0;1;2;4;3
27493,963,16,0;1;4;2;3
27494,964,16,0;1;4;2;3
27495,1418,16,0;1;4;2;3
27496,1543,16,0;1;4;2;3
27497,1578,16,0;1;4;2;3
27498,1581,16,0;1;2;4;3
27499,1798,16,0;1;4;2;3
27500,2694,16,0;1;2;4;3
27501,1939,16,0;1;2;4;3
27502,1940,16,0;1;2;4;3
27503,1941,16,0;1;2;4;3
27504,2740,16,0;1;2;4;3
27505,2108,16,0;1;2;4;3
27506,2189,16,0;1;2;4;3
27507,2242,16,0;1;4;2;3
27508,2312,16,0;1;2;4;3
27509,2313,16,0;1;4;2;3
27510,2325,16,0;1;2;4;3
27511,2326,16,0;1;4;2;3
27512,2327,16,0;1;2;4;3
27513,2333,16,0;1;4;2;3
27514,2354,16,0;1;4;2;3
27515,2470,16,0;1;2;4;3
27516,2471,16,0;1;4;2;3
27517,2494,16,0;1;4;2;3
27518,2505,16,0;1;4;2;3
27519,2513,16,0;1;2;4;3
27520,2659,16,0;1;2;4;3
27521,2660,16,0;1;4;2;3
27522,2661,16,0;1;4;2;3
27523,2687,16,0;1;2;4;3
27524,2688,16,0;1;4;2;3
27525,2704,16,0;1;4;2;3
27526,2707,16,0;1;4;2;3
27527,2731,16,0;1;4;2;3
27528,2755,16,0;1;2;4;3
27529,2759,16,0;1;2;4;3
27530,2760,16,0;1;2;4;3
27531,2750,16,0;1;3;2;4
27532,946,16,0;1;3;2;4
27533,949,16,0;1;3;2;4
27534,960,16,0;1;3;2;4
27535,1577,16,0;1;3;2;4
27536,959,16,0;1;3;4;2
27537,1938,16,0;1;3;2;4
27538,1417,16,0;1;3;2;4
27539,1799,16,0;1;3;2;4
27540,958,16,0;1;3;2;4
27541,2504,16,0;1;3;2;4
27542,2241,16,0;1;3;4;2
27543,2107,16,0;1;3;2;4
27544,2353,16,0;1;3;2;4
27545,2324,16,0;1;3;2;4
27546,2493,16,0;1;3;2;4
27547,1953,16,0;1;3;2;4
27548,2730,16,0;1;3;4;2
27549,2664,16,0;1;3;2;4
27550,2512,16,0;1;3;4;2
27551,2754,16,0;1;3;2;4
27552,1954,16,0;1;3;2;4
27553,2352,16,0;1;3;4;2
27554,2629,16,0;1;3;4;2
27555,2240,16,0;1;3;2;4
27556,2630,16,0;1;3;2;4
27557,2328,16,0;1;3;2;4
27558,2223,16,0;1;3;4;2
27559,2092,16,0;1;3;4;2
27560,1943,16,0;1;3;4;2
